id,img,label,text,description
75698,/kaggle/input/facebook-hateful-meme-dataset/data/img/75698.png,0,what the fuck am i looking at,"json
{
""caption_text"": ""what the fuck am i looking at"",
""description"": ""An elderly woman is sitting at a desk with a laptop in front of her. She appears to be surprised or shocked. The text on the image reads 'what the fuck am i looking at'.""
}"
40896,/kaggle/input/facebook-hateful-meme-dataset/data/img/40896.png,0,"prayer is powerful, it matters not when or where","json
{
""caption_text"": ""A man praying with his hands folded. The background is dark and there is a quote in white text that reads 'Prayer is powerful, it matters not when or where'"",
""description"": ""A man is captured in a moment of prayer, kneeling on a red carpeted floor. He is dressed in a white robe and his hands are folded in front of him. The background is dark, creating a sense of solemnity and focus. A quote in white text is superimposed on the image, stating 'Prayer is powerful, it matters not when or where'. The quote suggests that the act of prayer is powerful, regardless of the time or location in which it is performed.""
}"
51836,/kaggle/input/facebook-hateful-meme-dataset/data/img/51836.png,1,every chocolate girl needs some beating,"json
{
""caption_text"": ""Every chocolate girl needs some beating"",
""description"": ""A meme featuring a man and a woman smiling at each other. The woman is holding the man's face in her hands. The text in the image is a play on words, suggesting that every chocolate girl (a metaphorical representation of a woman) needs some beating (a metaphorical representation of affection or attention). The meme seems to be a light-hearted and humorous take on relationships.""
}"
3685,/kaggle/input/facebook-hateful-meme-dataset/data/img/03685.png,0,not all angels reside in heaven.. many walk the battlefield.,"json
{
""caption_text"": ""not all angels reside in heaven... many walk the battlefield..."",
""description"": ""This image captures a moment of three soldiers walking in a desert. They are all equipped with rifles and wearing helmets, suggesting they are in a war zone. The sky above them is a clear blue, contrasting with the sandy ground they are traversing. The soldiers are moving away from the camera, further into the desert. The image also contains a text that reads 'not all angels reside in heaven... many walk the battlefield...', which could be a poignant commentary on the harsh realities of war.""
}"
25781,/kaggle/input/facebook-hateful-meme-dataset/data/img/25781.png,1,do you have any idea how black you were going,"json
{
""caption_text"": ""A black man is running down the street with a soccer ball. A group of police officers are standing on the sidewalk behind him. The image is in black and white. The caption reads, 'Do you have any idea how black you were going?'""
,
""description"": ""This black and white meme captures a moment of a black man running down the street with a soccer ball. He is in motion, suggesting a sense of urgency or excitement. Behind him, a group of police officers are standing on the sidewalk, observing the scene. The caption adds a humorous twist to the image, suggesting that the man's actions were unexpected or surprising. The meme seems to be a commentary on the relationship between law enforcement and the black community.""
}"
93187,/kaggle/input/facebook-hateful-meme-dataset/data/img/93187.png,1,when wwe has a ppv in world war ll germany incineration chamber,"json
{
""caption_text"": ""when WWE has a PPV in world war ll germany incineration chamber"",
""description"": ""The image features a graphic design of a fire, with the words 'when WWE has a PPV in world war ll germany incineration chamber' written above it. The fire appears to be burning brightly, with orange and yellow flames illuminating the scene. The text is written in a bold, sans-serif font and is colored in white, making it stand out against the darker background of the fire. The overall design suggests a humorous or satirical commentary on the WWE wrestling promotion's history of hosting events in controversial locations.""
}"
40627,/kaggle/input/facebook-hateful-meme-dataset/data/img/40627.png,1,look mommy. that woman on tv is wearing my diaper on her head... it's okay honey. she has shit for brains,"json
{
""caption_text"": ""A woman holding a baby and a remote control. A caption that says 'look mommy, that woman on tv is wearing my diaper on her head...'."",
""description"": ""The image is a meme featuring a woman holding a baby and a remote control. The caption is a humorous commentary on the woman's diaper being worn by someone on television. The meme is in black and white, with the woman and baby in the foreground and the television in the background. The woman is holding the remote control in her right hand, while her left hand is holding the baby. The television is turned on, and the woman is looking at it with a surprised expression. The caption is written in white text and is located at the bottom of the image.""
}"
2876,/kaggle/input/facebook-hateful-meme-dataset/data/img/02876.png,1,your milkshake brings all the tards to the yard,"json
{
""caption_text"": ""your milkshake brings all the tards to the yard"",
""description"": ""A young boy with glasses drinking from a milkshake. The caption is a play on words, combining the phrase 'your milkshake brings' with 'all the tards to the yard', a reference to the popular internet meme 'all the tards to the yard'.""
}"
63985,/kaggle/input/facebook-hateful-meme-dataset/data/img/63985.png,1,i am not a racist i just don't appreciate being mouthed off to by farm equipment,"json
{
""caption_text"": ""I am not a racist. I just don't appreciate being mouthed off to by farm equipment."",
""description"": ""A man in a field of cotton plants is smiling and holding a basket. The text in the image is a statement about his feelings towards being called a racist.""
}"
79165,/kaggle/input/facebook-hateful-meme-dataset/data/img/79165.png,1,who were the fastest readers in the world? the 9/11 victims cause they went through 87 stories in 10 seconds,"json
{
""caption_text"": ""who were the fastest readers in the world? the 9/11 victims cause they went through 87 stories in 10 seconds."",
""description"": ""The image is a meme that humorously describes the victims of the 9/11 attacks as the fastest readers in the world. The meme humorously states that the victims went through 87 stories in 10 seconds, implying that they were able to process and understand information quickly. The meme is set against a backdrop of a city skyline, with the two tallest buildings being the World Trade Center towers, which were the targets of the 9/11 attacks.""
}"
38072,/kaggle/input/facebook-hateful-meme-dataset/data/img/38072.png,0,your race card is declined,"json
{
""caption_text"": ""your race card is declined"",
""description"": ""A meme featuring Arnold Schwarzenegger with a text overlay that reads 'your race card is declined'.""
}"
95081,/kaggle/input/facebook-hateful-meme-dataset/data/img/95081.png,1,the ku klux klan killed 3446 blacks in a span of 86 years since 2016 blacks killed 1891 other blacks in chicago alone,"json
{
""caption_text"": ""the ku klan killed 3494 blacks in a span of 86 years"",
""description"": ""A meme showing a group of people on a street with a caption stating the Ku Klux Klan killed 3494 blacks in a span of 86 years. The meme also includes a statement about blacks being killed in Chicago alone since 2016.""
}"
7496,/kaggle/input/facebook-hateful-meme-dataset/data/img/07496.png,0,this muslim guy is in heaven,"json
{
""caption_text"": ""this muslim guy is in heaven"",
""description"": ""A man and a woman are posing for a photo. The man is wearing a white robe and a white cap, while the woman is wearing a pink dress. They are both smiling and looking at the camera. The woman is holding a pink blanket in her hands. The photo has a text overlay that reads 'this muslim guy is in heaven'.""
}"
2653,/kaggle/input/facebook-hateful-meme-dataset/data/img/02653.png,1,england where moslems can rape your children and reporting it is a crime,"json
{
""caption_text"": ""England where moslems can rape your children and reporting it is a crime"",
""description"": ""The image captures a serene winter scene in England, with a river flowing gently in the foreground. A bridge arches over the river, and a lamppost stands sentinel on the left side of the frame. The sky above is a deep blue, and the snow on the ground is a pristine white. 

In the distance, the iconic Big Ben clock tower and the Houses of Parliament rise against the skyline, their silhouettes stark against the snowy backdrop. The text superimposed on the image reads, 'England: where moslems can rape your children and reporting it is a crime'. This statement, combined with the image of the peaceful winter landscape, creates a stark contrast between the idyllic scene and the harsh reality it implies.""
}"
16093,/kaggle/input/facebook-hateful-meme-dataset/data/img/16093.png,0,when they laugh about your 9cm in the change room but they haven't seen you're 9 mm yet,"json
{
""caption_text"": ""When they laugh about your 9em in the change room but they haven't seen you're 9mm yet"",
""description"": ""A black and silver handgun with a wooden grip. The gun is lying on a white background. The caption above the gun reads, 'When they laugh about your 9em in the change room but they haven't seen you're 9mm yet'.""
}"
79856,/kaggle/input/facebook-hateful-meme-dataset/data/img/79856.png,0,my friends coming to see me after a crazy friday night,"json
{
""caption_text"": ""my friends coming to see me after a crazy friday night"",
""description"": ""A man in a blue shirt is talking on a phone in a bathroom mirror. The reflection of a woman in an orange shirt is also visible. The caption suggests that the man's friends are coming to visit him after a wild night out.""
}"
19602,/kaggle/input/facebook-hateful-meme-dataset/data/img/19602.png,0,i went to walmart and picked up brand new shoes,"json
{
""caption_text"": ""I went to Walmart and picked up brand new shoes."",
""description"": ""A person is sitting in a shopping cart at Walmart, wearing a blue jacket and sunglasses. They are holding a pair of shoes in their hand. The cart is positioned in front of a green wall with a white door. The text in the image indicates that the person has just made a purchase of new shoes.""
}"
49150,/kaggle/input/facebook-hateful-meme-dataset/data/img/49150.png,1,how muslims see us,"json
{
""caption_text"": ""how muslims see us"",
""description"": ""A man wearing sunglasses and a headset is shown in a black and white photo. The photo is overlaid with a graphic that reads 'how muslims see us'. The man appears to be looking directly at the camera, giving the impression that he is the one making the statement. The graphic suggests that the image is meant to be a commentary on how Muslims perceive non-Muslims.""
}"
85429,/kaggle/input/facebook-hateful-meme-dataset/data/img/85429.png,1,locked my keys in the car at the abortion clinic it was so awkward going in and asking for a coat hanger,"json
{
""caption_text"": ""locked my keys in the car at the abortion clinic it was so awkward going in and asking for a coat hanger"",
""description"": ""The image features a tiger lying on the ground, appearing to be in a state of rest. The tiger is positioned in front of a tree trunk, which is located on the left side of the image. The tiger's head is slightly tilted to the right, and it appears to be looking directly at the camera. The background of the image is blurred, but it appears to be a forest or jungle setting. Overlaying the image is a text that reads, 'locked my keys in the car at the abortion clinic it was so awkward going in and asking for a coat hanger'.""
}"
57394,/kaggle/input/facebook-hateful-meme-dataset/data/img/57394.png,0,humans run the world don't sleep on us,"json
{
""caption_text"": ""humans run the world don't sleep on us"",
""description"": ""A meme featuring a one dollar bill with the phrase 'humans run the world don't sleep on us' written on it. The phrase is a play on the phrase 'one dollar, one vote' which is often used to describe the power of individual citizens in a democracy. The meme seems to be suggesting that humans have significant influence in the world, and should not be underestimated or overlooked.""
}"
73485,/kaggle/input/facebook-hateful-meme-dataset/data/img/73485.png,0,logan act arrest him now john kerry is now a treasonous pos,"json
{
""caption_text"": ""logan act arrest him now john kerry is now a treasonous pos"",
""description"": ""The image features a man with gray hair, wearing a suit and tie. The background is blue. The man appears to be frowning. Overlaying the image is a text that reads 'logan act arrest him now john kerry is now a treasonous pos'. The text suggests a political statement about John Kerry, possibly related to the Logan Act.""
}"
64175,/kaggle/input/facebook-hateful-meme-dataset/data/img/64175.png,0,"felt cute, might go sit down to pee idk","json
{
""caption_text"": ""felt cute, might go sit down to pee idk"",
""description"": ""A close up of a brown puppy's face with a caption that reads 'felt cute, might go sit down to pee idk'.""
}"
47051,/kaggle/input/facebook-hateful-meme-dataset/data/img/47051.png,0,woman arrested by traffic cop,"json
{
""caption_text"": ""woman arrested by traffic cop"",
""description"": ""A man in a suit and tie is smiling and looking directly at the camera. The background is a plain beige color. The words 'woman arrested by traffic cop' are written in black text at the top of the image.""
}"
76321,/kaggle/input/facebook-hateful-meme-dataset/data/img/76321.png,0,in my country i am forced to keep my mouth shut. here i'm free to talk trash about this country in hopes it changes into a country where i'm forced to keep my mouth shut,"json
{
""caption_text"": ""in my country i am forced to keep my mouth shut. here's free to talk about this country in hopes it changes into a country where i'm free to keep my mouth shut"",
""description"": ""A man in white pants and shirt is sitting on the ground with his hands behind his back. The background is black and white. The man appears to be in a state of distress or frustration, as indicated by his posture and facial expression. The text in the image suggests a commentary on censorship or the suppression of free speech in the man's country. The man's desire for change is also implied by his hope that his country will become a place where he is free to express himself without fear of retribution.""
}"
38609,/kaggle/input/facebook-hateful-meme-dataset/data/img/38609.png,0,"stop smoking that isn't cigarette ash, that's what happens to your lungs","json
{
""caption_text"": ""A woman sitting on a couch holding a cigarette ash in her hand. The caption reads, 'Stop smoking that isn't cigarette ash, that's what happens to your lungs.'"",
""description"": ""A meme featuring a woman sitting on a couch holding a cigarette ash in her hand. The caption is a humorous warning about the effects of smoking on the lungs. The meme is in black and white, with the woman and the cigarette ash being the only objects in the image. The woman is smiling, suggesting that she is aware of the joke. The cigarette ash is located in the woman's hand, and the caption is written in a bold font, drawing attention to the message.""
}"
51783,/kaggle/input/facebook-hateful-meme-dataset/data/img/51783.png,0,monkeys wipe their asses with their hands and throw their own shit but i'm the unclean one,"json
{
""caption_text"": ""monkeys wipe their asses with their hands and throw their own shit but I'm the uncle one"",
""description"": ""A black and white dog is sitting in a bathtub with a shower head above it. The dog is wearing a black collar. The bathtub is filled with bubbles. The dog is looking up at the shower head. The image has a caption that reads 'monkeys wipe their asses with their hands and throw their own shit but I'm the uncle one'.""
}"
47359,/kaggle/input/facebook-hateful-meme-dataset/data/img/47359.png,1,weeeeeee! back over the border you go!,"json
"
70528,/kaggle/input/facebook-hateful-meme-dataset/data/img/70528.png,0,the face my parents make when i bring home a new pet hamster,"json
{
""caption_text"": ""the face my parents make when i bring home a new pet hamster"",
""description"": ""The image is a meme featuring two women wearing burqas. The main focus is a hamster sitting on a blue surface. The caption, written in white text, humorously describes the reaction of the women when the speaker brings home a new pet hamster.""
}"
8645,/kaggle/input/facebook-hateful-meme-dataset/data/img/08645.png,0,some people say religion is a labor of love,"json
{
""caption_text"": ""Some people say religion is a labor of love"",
""description"": ""The image is a meme featuring a man with white hair and a mustache. He is dressed in a black suit and tie. The background of the image is white with black text. The text reads 'National Board of Review' and 'Some people say religion is a labor of love'. Below this, there is a photo of a group of people gathered around a man on a cross. The man on the cross is wearing a white robe and has a mustache. The people surrounding him are dressed in blue uniforms. The overall tone of the image suggests a religious theme.""
}"
50934,/kaggle/input/facebook-hateful-meme-dataset/data/img/50934.png,1,"i saw a fat girl with a guess shirt on, so i approached her and said ""380 lbs?""","json
{
""caption_text"": ""I saw a fat girl with a guess shirt on. So I approached her and said '380 ins?'."",
""description"": ""The meme features two men, one of whom is wearing a green jacket and sunglasses. The other man is wearing a yellow shirt. The text in the image is a humorous caption that reads 'I saw a fat girl with a guess shirt on. So I approached her and said '380 ins?'.' The meme seems to be making a joke about the man's weight and the woman's clothing.""
}"
41506,/kaggle/input/facebook-hateful-meme-dataset/data/img/41506.png,0,"obama said he had no prior knowledge that hillary clinton had a secret, private email server in other news. obama used a secret name when sending secret emails to hillary's secret private email account","json
{
""caption_text"": ""Obama said he had no prior knowledge that Hillary Clinton had a secret, private email server."",
""description"": ""The meme features a man in a red suit with a mustache. The man is wearing a blue tie. The background of the meme is blue. The meme contains a text that reads 'Obama said he had no prior knowledge that Hillary Clinton had a secret, private email server'. The text is in white and is located at the bottom of the meme.""
}"
71308,/kaggle/input/facebook-hateful-meme-dataset/data/img/71308.png,0,looking for peace praying for peace,"json
{
""caption_text"": ""A couple walking in a field with a banner that says 'looking for peace' above them. Below them, a crowd of people are kneeling and praying for peace."",
""description"": ""The image is a meme with two distinct sections. The upper section features a couple walking in a field, with a banner that reads 'looking for peace' above them. The lower section shows a crowd of people kneeling and praying, with a banner that reads 'praying for peace' below them. The two sections are separated by a thin white line. The overall message of the meme is a call for peace, with the couple symbolizing the search for it and the crowd representing the desire for it.""
}"
61932,/kaggle/input/facebook-hateful-meme-dataset/data/img/61932.png,1,feminist literature? you mean cookbooks?,"json
{
""caption_text"": ""Two men fighting while one of them is reading a cookbook"",
""description"": ""This black and white meme captures a moment of intense physical conflict between two men. The man on the left, dressed in a sweater and pants, is in the midst of throwing a punch. His right fist is raised, poised to strike. On the right, another man, clad in a shirt and pants, is skillfully blocking the incoming punch with his left arm. The background of the image reveals a wooden structure, adding to the overall atmosphere of the scene. Overlaying this dramatic scene is a text that reads 'feminist literature? you mean cookbooks?', suggesting a humorous commentary on the subject matter of the meme.""
}"
65782,/kaggle/input/facebook-hateful-meme-dataset/data/img/65782.png,0,these were the men protesting there right,"json
{
""caption_text"": ""these were the men protesting there right"",
""description"": ""Three men wearing traditional clothing and head coverings are sitting in a vehicle. One of them is holding a tablet displaying a message. The message on the tablet reads 'these were the men protesting there right'.""
}"
5261,/kaggle/input/facebook-hateful-meme-dataset/data/img/05261.png,1,i'm deporting all mexicans!!! except the ones in baldwin park you fuckers are crazy!!!,"json
{
""caption_text"": ""I'm deporting all mexicans!!!! except the ones in halldwin park you fuckers are crazy!!!!"",
""description"": ""The image is a meme featuring two photos of Donald Trump. In the top photo, he is seen giving a speech, pointing his finger towards the crowd. The bottom photo shows him pointing his finger towards the camera. The meme has a text overlay that reads 'I'm deporting all mexicans!!!! except the ones in halldwin park you fuckers are crazy!!!!'.""
}"
27365,/kaggle/input/facebook-hateful-meme-dataset/data/img/27365.png,0,oh you're offended i'm sure i have some thicker skin for you in the back,"json
{
""caption_text"": ""oh you're offended im sure i have some thicker skin for you in the back"",
""description"": ""A man with a beard and mustache is looking at the camera with a serious expression. The background is black with the words 'The Bride' written in orange. The man's facial expression and the seriousness of his gaze suggest that he is not amused by something. The text in the image is a humorous commentary on the man's reaction, suggesting that he is not easily offended.""
}"
36897,/kaggle/input/facebook-hateful-meme-dataset/data/img/36897.png,1,hey canada....!!! your getting a wall too you fucking snow mexicans,"json
{
""caption_text"": ""hey canada...!! your getting a wall too you fucking snow mexicans"",
""description"": ""A meme featuring a man in a suit with a red tie. The man is smiling and appears to be making a joke about Canada getting a wall. The text in the image is in white and is written in all caps. The meme seems to be making a lighthearted comment about the ongoing border wall debate between the United States and Canada.""
}"
62578,/kaggle/input/facebook-hateful-meme-dataset/data/img/62578.png,1,another khuuun tiger woods claims hes not black despite his father being black,"json
{
""caption_text"": ""a man holding a trophy with the words 'despite his father being black' written below him"",
""description"": ""A man is holding a trophy and smiling. The trophy has the words 'despite his father being black' written below him. The man is wearing a black vest and a red shirt. The background is blurred, but it appears to be a field with trees in the distance.""
}"
97025,/kaggle/input/facebook-hateful-meme-dataset/data/img/97025.png,1,why do muslim woman wear a mask it's easier to hide their fur,"json
{
""caption_text"": ""Why do muslim woman wear a mask? It's easier to hide their fur."",
""description"": ""A woman wearing a black burka and hijab is looking directly at the camera. The image is a meme with a humorous caption that implies that it is easier for Muslim women to hide their fur because of their clothing. The woman's gaze is intense, and the black color of her burka and hijab contrasts with the white background of the image.""
}"
7651,/kaggle/input/facebook-hateful-meme-dataset/data/img/07651.png,1,how you gotta treat girls with smart mouths,"json
{
""caption_text"": ""how you gonna treat girls with smart mouths"",
""description"": ""A black and white meme featuring a man and a woman. The man is holding the woman in his arms, and she is making a face. The text in the image reads 'how you gonna treat girls with smart mouths'.""
}"
51864,/kaggle/input/facebook-hateful-meme-dataset/data/img/51864.png,1,mueller found no collusion dad we're democrats...we'll find another lie and i've told you please call me mom,"json
{
""caption_text"": ""mueller found no collusion dad we're democrats we'll find another lie and i told you please call me mom"",
""description"": ""The meme features a photo of a young boy sitting on a man's lap. The man is wearing a black shirt and has a watch on his left wrist. The boy is looking up at the man with a sad expression. The meme has a caption that reads 'mueller found no collusion dad we're democrats we'll find another lie and i told you please call me mom'. This suggests a humorous commentary on the Mueller investigation and the political climate surrounding it.""
}"
40512,/kaggle/input/facebook-hateful-meme-dataset/data/img/40512.png,1,life hack: your dishwasher can also wash your car,"json
{
""caption_text"": ""life hack: your dishwasher can also wash your car"",
""description"": ""A woman in a bikini stands in front of a red car, holding a bucket. The image is a meme with a text overlay that reads 'life hack: your dishwasher can also wash your car'. The woman appears to be using the bucket to wash the car, suggesting that the dishwasher can be repurposed for this task.""
}"
10947,/kaggle/input/facebook-hateful-meme-dataset/data/img/10947.png,0,i think it's funny to haggle over price with hookers when you're just going to kill them anyway,"json
{
""caption_text"": ""I think it's funny to haggle over price 'with hookers' when you're just going to kill them anyway."",
""description"": ""A meme featuring a man and a woman in a car. The woman is holding a shopping bag and smiling. The man is driving the car and also smiling. The meme contains a caption that humorously suggests that negotiating with hookers is pointless as one is going to kill them anyway.""
}"
21309,/kaggle/input/facebook-hateful-meme-dataset/data/img/21309.png,1,destruction 100 restoration 100,"json
{
""caption_text"": ""A man holding a pen and smiling with the words 'destruction 100' and 'restoration 100' written above and below him."",
""description"": ""A man is sitting in a restaurant, holding a pen in his right hand. He is smiling and looking directly at the camera. The background of the image is blurred, but it appears to be a restaurant setting. The words 'destruction 100' and 'restoration 100' are written in white text above and below the man, respectively. The man's position in the restaurant and his direct gaze into the camera suggest that he is the main subject of the image. The words above and below him appear to be a play on words, possibly indicating a before-and-after scenario. The overall atmosphere of the image is light-hearted and humorous.""
}"
15208,/kaggle/input/facebook-hateful-meme-dataset/data/img/15208.png,1,i work hard to provide for my cocaine addiction,"json
{
""caption_text"": ""i work hard to provide for my cocaine addiction"",
""description"": ""A man in a red and black plaid shirt stands next to a blue truck. The truck is rusted and appears to be old. The man is smiling and looking directly at the camera. The background consists of a white trailer and a dark sky. The text in the image reads 'i work hard to provide for my cocaine addiction'.""
}"
28735,/kaggle/input/facebook-hateful-meme-dataset/data/img/28735.png,1,morgan freeman morgan not-so-freeman,"json
{
""caption_text"": ""A black and white photo of Morgan Freeman in a tuxedo standing next to a group of African men in traditional clothing."",
""description"": ""The image is a black and white photo featuring Morgan Freeman, a renowned actor, standing next to a group of African men dressed in traditional clothing. Morgan Freeman is positioned on the left side of the photo, wearing a tuxedo and a bow tie. The African men are arranged in a line on the right side of the photo, each wearing a hat and holding a spear. The photo is taken from a low angle, giving the impression that Morgan Freeman is towering over the African men. The image appears to be a still from a movie or a promotional photo for a film. The overall composition of the photo suggests a narrative of cultural exchange or exploration.""
}"
36924,/kaggle/input/facebook-hateful-meme-dataset/data/img/36924.png,0,every one is afraid of this man,"json
"
57984,/kaggle/input/facebook-hateful-meme-dataset/data/img/57984.png,0,"mark zuckerberg's wife, priscilla chan is a man","json
{
""caption_text"": ""Facebook CEO Mark Zuckerberg and his wife Priscilla Chan pose for a photo at the Rise of the Rest conference."",
""description"": ""This image captures a moment from the Rise of the Rest conference, where Facebook CEO Mark Zuckerberg and his wife Priscilla Chan are seen posing for a photo. They are both dressed in formal attire, with Mark Zuckerberg wearing a black suit and Priscilla Chan in a black dress. The background features a blue and white sign with the words 'Rise of the Rest' and 'Silicon Slopes' written on it. The photo is taken from a low angle, giving a unique perspective to the scene.""
}"
26715,/kaggle/input/facebook-hateful-meme-dataset/data/img/26715.png,0,bf takes me to french restaurant i'll have the chicken strips please,"json
{
""caption_text"": ""bf takes me to french restaurant'll have the chicken strips please"",
""description"": ""A woman with purple hair is making a face, expressing her desire for chicken strips at a French restaurant. The text in the image confirms her request.""
}"
43609,/kaggle/input/facebook-hateful-meme-dataset/data/img/43609.png,0,this could be us right now but the fucking apocalypse got rescheduled again,"json
{
""caption_text"": ""this could be us right now but the fucking apocalypse got rescheduled again"",
""description"": ""A meme featuring a couple standing on a dock overlooking a lake. The caption humorously suggests that despite the apocalypse being postponed, the couple's plans have been delayed again.""
}"
42379,/kaggle/input/facebook-hateful-meme-dataset/data/img/42379.png,1,girls after killing a cockroach boys after killing 7 million jews,"json
{
""caption_text"": ""girls after killing a cockroach"",
""description"": ""A meme with two photos. The top photo is of a woman with long black hair and a white sweater. The bottom photo is of a man in a military uniform sitting on a bench. The meme is making a comparison between the woman's action of killing a cockroach and the historical event of the Holocaust, where 7 million Jews were killed. The meme is in black and white.""
}"
36459,/kaggle/input/facebook-hateful-meme-dataset/data/img/36459.png,0,kid with cancer: so when i get out of the hospital i'm going to join you? the avengers visiting him:,"json
{
""caption_text"": ""Kid with cancer: so I get to go to the hospital I'm going to join you?"",
""description"": ""A meme featuring three thumbs up signs with the caption 'Kid with cancer: so I get to go to the hospital I'm going to join you?'. The image is a collage of three people, two of whom are smiling and one of whom is looking at the camera. The text in the image is a humorous take on the experience of a child with cancer, suggesting that they are excited about going to the hospital to join their friends.""
}"
17326,/kaggle/input/facebook-hateful-meme-dataset/data/img/17326.png,1,what the neighbors see what my father sees,"json
{
""caption_text"": ""A mother and daughter hugging. The caption reads, 'What the neighbors see' and 'What my father sees'."",
""description"": ""The image is a meme featuring a mother and daughter hugging. The mother is wearing a white shirt and the daughter is wearing a white dress. The background of the image is blurred, suggesting a garden or park setting. The caption of the image reads, 'What the neighbors see' and 'What my father sees', indicating a humorous comparison between what the neighbors might see and what the father might see. The meme seems to be making a lighthearted commentary on the different perspectives people might have on a situation.""
}"
25690,/kaggle/input/facebook-hateful-meme-dataset/data/img/25690.png,0,how you feel when your a blacksmith,"json
{
""caption_text"": ""How you feel when your a blacksmith"",
""description"": ""A man is holding a large hammer above his head, with a blue background behind him. The man is wearing a black shirt and has a beard. The hammer is made of metal and has a wooden handle. The man appears to be in a state of anger or frustration, as indicated by his facial expression and the way he is holding the hammer above his head.""
}"
46097,/kaggle/input/facebook-hateful-meme-dataset/data/img/46097.png,0,nana addo 2016 compare the difference,"json
{
""caption_text"": ""A man in a suit giving a speech. The words 'nana addo 2016' are overlaid on the image. The man is smiling and appears to be speaking into a microphone."",
""description"": ""A meme featuring a man in a suit giving a speech. The words 'nana addo 2016' are overlaid on the image. The man is smiling and appears to be speaking into a microphone. The meme seems to be a political statement, possibly related to the 2016 presidential election in Ghana.""
}"
35182,/kaggle/input/facebook-hateful-meme-dataset/data/img/35182.png,0,trouble with a bully? load up on pcp and show that fucker who's boss!,"json
{
""caption_text"": ""trouble with a bully? load up on pc and show that fucker who's boss!"",
""description"": ""Two young boys are playing in a grassy field. One boy is pushing the other boy's face into his shirt. The text in the image is a humorous caption that suggests dealing with a bully by using a computer and showing the bully who's boss.""
}"
40832,/kaggle/input/facebook-hateful-meme-dataset/data/img/40832.png,0,taking photo with a mosque,"json
{
""caption_text"": ""A woman taking a photo with a mosque in the background"",
""description"": ""A woman in a white coat is taking a photo of a mosque. The mosque has a large dome and four minarets. The sky is blue and there are trees in the background.""
}"
51948,/kaggle/input/facebook-hateful-meme-dataset/data/img/51948.png,0,the leader of north korea during a meeting,"json
{
""caption_text"": ""the leader of north korea during a meeting"",
""description"": ""The image captures a moment in a meeting, where the leader of North Korea is present. He is surrounded by a group of people, all dressed in formal attire. The leader is distinguishable by his black hair and dark suit. The background is blurred, drawing focus to the leader and the people around him. The image does not contain any text. The relative positions of the objects suggest a formal gathering, with the leader at the center of attention.""
}"
5826,/kaggle/input/facebook-hateful-meme-dataset/data/img/05826.png,1,"i'm not sexist. being sexist is wrong , and being wrong is for women","json
{
""caption_text"": ""I'm not sexist. Being sexist is wrong, and treating women wrong is for women."",
""description"": ""The image portrays a man in a suit with a thought bubble above his head. The bubble contains a question mark and the text 'I'm not sexist. Being sexist is wrong, and treating women wrong is for women.' This statement suggests that the man is questioning the idea of sexism and its impact on women. The man's expression and posture indicate that he is deep in thought, possibly contemplating the issue of sexism and its consequences.""
}"
24108,/kaggle/input/facebook-hateful-meme-dataset/data/img/24108.png,0,you snooze... you lose!,"json
{
""caption_text"": ""A man in a suit and red tie is smiling. A glass of red wine is in front of him. The words 'you snore... you lose!' are written below the glass."",
""description"": ""The image is a meme featuring a man in a suit and red tie. He is smiling and appears to be in a professional setting. In front of him is a glass of red wine. The words 'you snore... you lose!' are written in black text below the glass, suggesting a humorous or lighthearted context. The man's attire and the wine glass suggest a formal or celebratory occasion. The words 'you snore... you lose!' add a playful element to the image, possibly indicating a friendly competition or a joke among friends or colleagues.""
}"
12907,/kaggle/input/facebook-hateful-meme-dataset/data/img/12907.png,1,siri take me home starting route to jail,"json
{
""caption_text"": ""siri take me home starting route to jail"",
""description"": ""A man is talking on a cell phone while standing in front of a tree. The caption of the image reads 'siri take me home starting route to jail' and the image is a meme. The man appears to be in a park or a similar outdoor setting. The tree behind him is lush and green, suggesting it might be spring or summer. The man is dressed casually, wearing a gray shirt. The meme seems to be a play on words, using the phrase 'starting route to jail' as a humorous way to say 'starting to go to jail'. The man's expression is neutral, and he seems to be engaged in a serious conversation on his cell phone.""
}"
14086,/kaggle/input/facebook-hateful-meme-dataset/data/img/14086.png,0,if this is what they call pride.. then i don't wanna see what they call shame,"json
{
""caption_text"": ""if this is what they call pride. then i don't wanna see what they call shame"",
""description"": ""A group of people with their arms raised, with a caption that reads 'if this is what they call pride. then i don't wanna see what they call shame'.""
}"
26890,/kaggle/input/facebook-hateful-meme-dataset/data/img/26890.png,1,"let me get this ""straight"" muslims hate...- me- want to kill ..-me- so i gotta give up... my guns?","json
{
""caption_text"": ""let me get this 'straight' muslims hate - me - want to kill - me - so i gotta give up my guns?"",
""description"": ""A man wearing a camouflage hat and a striped shirt is smoking a cigarette. The man is holding a sign that says 'NRA' on it. The sign is blue and white. The man is looking off to the side. The background is a brick wall. The text on the sign is in white. The man appears to be making a statement about gun control and the NRA.""
}"
