id,img,label,text,description
19834,/kaggle/input/facebook-hateful-meme-dataset/data/img/19834.png,1,how to get a black guy to see his baby,"json
{
""caption_text"": ""how to get a black guy to see his baby"",
""description"": ""The image is a meme featuring a baby peeking out from a cardboard box. The box is labeled with the text 'how to get a black guy to see his baby'. The baby is the only object in the image, and the box is the only object with text. The baby is located inside the box, and the text is on the box. The relative position of the objects is such that the baby is inside the box, and the text is on the box. The image does not depict any actions or movement. The colors in the image are typical of a cardboard box and a baby. The image does not contain any other objects or text. The image is simple and straightforward, focusing on the humorous message of the text.""
}"
36789,/kaggle/input/facebook-hateful-meme-dataset/data/img/36789.png,0,you've been hungerstruck!!,"json
{
""caption_text"": ""you've been hungerstruck!!"",
""description"": ""The image is a black and white meme featuring a man in a hat and a microphone. The man is pointing to the right, drawing attention to a man sitting on the ground. The man sitting on the ground is wearing a t-shirt and has a long stick in his hand. The meme seems to be a play on words, with the man in the hat possibly saying 'you've been hungerstruck!!' to the man sitting on the ground. The overall tone of the meme is humorous and light-hearted.""
}"
68137,/kaggle/input/facebook-hateful-meme-dataset/data/img/68137.png,0,that friday vibe be like,"json
{
""caption_text"": ""that friday vibe be like"",
""description"": ""A woman in a black dress with a gold belt is singing on stage. She is holding a microphone in her right hand and her left hand is on her chest. The stage has a large screen in the background with a yellow and blue gradient. The words 'that friday vibe be like' are overlaid on the image.""
}"
52049,/kaggle/input/facebook-hateful-meme-dataset/data/img/52049.png,1,does anyone know where i can get a rag? there's 49 of them on the floor in a mosque,"json
{
""caption_text"": ""A woman in a grey dress stands in a kitchen with a counter full of fruit. She is looking down at her hand. A text overlay reads, 'does anyone know where I can get a rag? There's 49 of them on the floor in a mosque'"",
""description"": ""A meme featuring a woman in a kitchen with a counter full of fruit. She is looking down at her hand and appears to be in a state of distress. The text overlay is a humorous commentary on the situation, suggesting that there are 49 rags on the floor of a mosque. The meme is likely intended to be amusing and is not meant to be taken seriously.""
}"
79385,/kaggle/input/facebook-hateful-meme-dataset/data/img/79385.png,0,"well judge, made me do it all remember it was me who first said was kenyan","json
{
""caption_text"": ""well judge, made me do it all remember it was me who first said was kenyan"",
""description"": ""A meme featuring former US President Barack Obama and former US Secretary of State Hillary Clinton. The meme is a humorous take on the 2008 presidential campaign, with the text suggesting that Obama's decision to run for president was influenced by Clinton's earlier statement that he was born in Kenya. The meme is in black and white, with the text in white against a black background.""
}"
78039,/kaggle/input/facebook-hateful-meme-dataset/data/img/78039.png,1,homosexual,"json
{
""caption_text"": ""A man in a suit holding a megaphone with the word homosexual written on it."",
""description"": ""The image features a man dressed in a suit and tie, holding a megaphone to his face. The megaphone is colored blue and has the word 'homosexual' written on it in white letters. The man appears to be in a state of surprise or shock, as indicated by his facial expression. The background of the image is plain white, which puts the focus entirely on the man and the megaphone.""
}"
57693,/kaggle/input/facebook-hateful-meme-dataset/data/img/57693.png,1,the annual gathering of the female amputees club the beach was literally crawling with pussy,"json
{
""caption_text"": ""the annual gathering of the female amputees club the beach was literally crawling with pussy"",
""description"": ""This meme is a humorous take on a social event. It features three young women in swimsuits, all smiling and posing for a photo. The text in the image is a play on words, suggesting that the event was so exciting that it was like a beach crawling with pussy. The meme is likely intended to be lighthearted and amusing, rather than serious or offensive.""
}"
1854,/kaggle/input/facebook-hateful-meme-dataset/data/img/01854.png,1,goes for when an indian walk with his dog,"json
{
""caption_text"": ""When an Indian goes for walk with his dog"",
""description"": ""A man in a white outfit is sitting in a hole in the ground. A man on a horse is walking past him. The man on the horse is wearing a white outfit and a turban. The man in the hole is also wearing a turban. The background consists of a white building with green doors and a blue building with a white roof. There is also a tree in the background.""
}"
78190,/kaggle/input/facebook-hateful-meme-dataset/data/img/78190.png,0,it's not high treason it's alternative loyalty,"json
{
""caption_text"": ""It's not high treason, it's alternative loyalty"",
""description"": ""A woman in a blue and white dress is sitting on a chair with her arms outstretched. The background features a blue wall with a white oval and the words 'The White House' written in white. The woman appears to be making a statement, possibly related to politics or government, as indicated by the text in the image.""
}"
72834,/kaggle/input/facebook-hateful-meme-dataset/data/img/72834.png,0,we can kill as many as we want and your stupid government keeps bringing us in,"json
"
85714,/kaggle/input/facebook-hateful-meme-dataset/data/img/85714.png,0,when you're friends make fun of you for having a weird shaped body,"json
{
""caption_text"": ""when you're friends make fun of you for having a weird shaped body"",
""description"": ""The image is a meme featuring a man in a black suit and white shoes standing against a white wall. The man is positioned in the top half of the image, while the bottom half of the image contains a blue object with a weird shape. The meme's caption humorously suggests that the man's friends might make fun of him for having a unique body shape. The blue object in the bottom half of the image is not clearly identifiable, but its odd shape adds to the humorous tone of the meme.""
}"
16072,/kaggle/input/facebook-hateful-meme-dataset/data/img/16072.png,1,remember when you needed to bang your tv to get it working? i tired that with my dishwasher and now she's pregnant,"json
{
""caption_text"": ""I tired that at wii with my dishwasher and now she's pregnant"",
""description"": ""A man in a suit stands in front of a bookshelf with a sign that reads 'remember when you needed to hang your tv to get it working?'. The man is holding a book with a cover that reads 'i tired that at wii with my dishwasher and now she's pregnant'. The bookshelf is filled with books and a globe is visible in the background.""
}"
38514,/kaggle/input/facebook-hateful-meme-dataset/data/img/38514.png,0,muslims in 2001 defund homeland security! muslims in congress 2019,"json
{
""caption_text"": ""muslims in 2001"",
""description"": ""A group of people, including a woman in a red dress and a man in a suit, are standing in front of an American flag. The text on the image reads 'muslims in 2001' and 'muslims in congress 2019'. The image seems to be a meme, possibly related to a political event or statement.""
}"
54837,/kaggle/input/facebook-hateful-meme-dataset/data/img/54837.png,1,"if i can sexually harass this many women and molest this many children as vice president, just imagine how many i could do as president! but what am i telling you for? you're the first gay president, married to the first 'first tranny,' and most people don't even know it!","json
{
""caption_text"": ""It can sexually harass this many women and just molest this many children as vice president; just imagine how many I could do as president. But what am I telling you for the first gay president, married to the first 'tranny' and most people don't even know!"",
""description"": ""The meme features two men, one of whom is wearing a suit and the other is wearing a blue shirt. The man in the suit is making a statement about the number of women and children he could sexually harass and molest as vice president. He then jokes about being the first gay president, married to the first 'tranny' and how most people don't even know about it. The meme seems to be making a light-hearted commentary on political issues.""
}"
14690,/kaggle/input/facebook-hateful-meme-dataset/data/img/14690.png,0,showing the kids you can do it too,"json
{
""caption_text"": ""A man in a white shirt kneeling down showing the kids you can do it too"",
""description"": ""A man in a white shirt is kneeling down, showing the kids that they can do it too. The man is surrounded by a group of children and adults, all of whom are watching him. The man's action of kneeling down and showing the kids is the main focus of the image. The text in the image is clear and legible, and it is located at the top and bottom of the image. The man's white shirt stands out against the background, drawing attention to his action. The children and adults in the background are blurred, indicating that they are not the main focus of the image. The overall atmosphere of the image is positive and encouraging, as the man is showing the kids that they can do something, possibly a task or activity that they might be hesitant to try. The image does not contain any other discernible objects or text.""
}"
70649,/kaggle/input/facebook-hateful-meme-dataset/data/img/70649.png,1,what's the hardest part of eating a vegetable? the wheelchair,"json
{
""caption_text"": ""What's the hardest part of eating a vegetable?"",
""description"": ""A person in a wheelchair is being fed a vegetable by a person in a police uniform. The person in the wheelchair is making a face, indicating displeasure or difficulty with eating the vegetable. The text above the person in the wheelchair poses the question of what the hardest part of eating a vegetable is.""
}"
16948,/kaggle/input/facebook-hateful-meme-dataset/data/img/16948.png,1,yes sir..! that's a cock,"json
{
""caption_text"": ""Michelle Obama sitting on a red chair with a microphone in her hand and saying 'yes sir that's a cock'"",
""description"": ""This is a meme featuring Michelle Obama, the former First Lady of the United States. She is sitting on a red chair and holding a microphone in her hand. The text in the image reads 'yes sir... that's a cock'.""
}"
17953,/kaggle/input/facebook-hateful-meme-dataset/data/img/17953.png,1,four years for your bachelor's? i've worked 60 for my masters,"json
{
""caption_text"": ""Four years for your bachelor's? I've worked 60 for my masters."",
""description"": ""An elderly woman is seen with her hands clasped in front of her. She is wearing a white headscarf and a striped robe. The image is in black and white. The woman's expression is serious, and she appears to be deep in thought. The background of the image is blurred, but it appears to be a room with a wooden floor and a window. The woman's position in the room and her attire suggest that she might be a scholar or a teacher. The text in the image is a humorous commentary on the length of time it takes to complete a bachelor's degree compared to a master's degree.""
}"
72915,/kaggle/input/facebook-hateful-meme-dataset/data/img/72915.png,0,"when yo finna play w/ yo self, then you think about yo dead relatives thats watching","json
{
""caption_text"": ""when you finna play w/ yo self, then you think about yo dead relatives that's watching"",
""description"": ""A person is holding a bottle of lotion and a cotton ball in their hand. The caption above the image reads, 'when you finna play w/ yo self, then you think about yo dead relatives that's watching'.""
}"
89541,/kaggle/input/facebook-hateful-meme-dataset/data/img/89541.png,1,this is the world if transgenderism and homosexuality never exsisted,"json
{
""caption_text"": ""This is the world if transgenderism and homosexuality never existed"",
""description"": ""The image presents a city skyline at sunset, with the text overlay stating that if transgenderism and homosexuality never existed, this is what the world would look like. The skyline is composed of tall buildings, and the sky is painted in hues of orange and pink, indicating the sun is setting. The text is in white and is positioned in the top left corner of the image.""
}"
3187,/kaggle/input/facebook-hateful-meme-dataset/data/img/03187.png,0,every dad: *shaves beard* his own baby: i've never met this man in my life,"json
{
""caption_text"": ""Every dad: 'shaves beard' his own baby:"",
""description"": ""A meme featuring the actor Tom Hiddleston, known for his role as Loki in the Marvel Cinematic Universe. He is standing on a stage with his arms outstretched, wearing a black and green cape and a black leather jacket. The background features a large screen with the words 'International' and 'Comic-Con' visible. The meme humorously juxtaposes the idea of a father shaving his own beard with the character of Loki, who is known for his beard. The meme is captioned with the text 'I've never met this man in my life.'""
}"
95846,/kaggle/input/facebook-hateful-meme-dataset/data/img/95846.png,1,look son... another terror attack by peaceful muslims!,"json
{
""caption_text"": ""look son... another terror attack by peaceful muslims!"",
""description"": ""A man and a boy are standing in a field with a fence in the background. The man is pointing to the right. The text in the image is a humorous commentary on the concept of terrorism, suggesting that peaceful muslims are the ones committing attacks.""
}"
89436,/kaggle/input/facebook-hateful-meme-dataset/data/img/89436.png,0,when your nails are on point,"json
{
""caption_text"": ""When your nails are on point"",
""description"": ""A man with a beard and curly hair is wearing purple lipstick and red eyeshadow. He is looking up and to the left. The background is a gradient of gray. The text is in white and is located in the top left corner of the image.""
}"
53280,/kaggle/input/facebook-hateful-meme-dataset/data/img/53280.png,0,my dog loves the attention,"json
"
43815,/kaggle/input/facebook-hateful-meme-dataset/data/img/43815.png,0,if theres even one homeless child in america we have no room for illegal aliens,"json
{
""caption_text"": ""If there's even one homeless child in America, we have no room for illegal aliens"",
""description"": ""The image features a meme with a boy in a black beanie and a man in a white shirt. The boy is holding out his hand, and the man is reaching towards it. The meme conveys a political message about the treatment of homeless children in America. The text in the image suggests that there is no room for illegal aliens if there is even one homeless child in the country.""
}"
69412,/kaggle/input/facebook-hateful-meme-dataset/data/img/69412.png,0,best part about a hooker dying on you? the 2nd hour is free,"json
{
""caption_text"": ""best part about a hooker dying on you? the 2nd hour is free"",
""description"": ""A meme featuring a man lying on a bed with a woman lying on top of him. The woman is wearing black shorts and has a tattoo on her left arm. The man is wearing a white shirt. The background is a white wall with a glass table in front of it. There are two wine glasses on the table, one on the left and one on the right. The text on the meme reads 'best part about a hooker dying on you? the 2nd hour is free'.""
}"
26839,/kaggle/input/facebook-hateful-meme-dataset/data/img/26839.png,1,"1 little, 2 little, 3 little ni99ers","json
{
""caption_text"": ""1 little, 2 little, 3 little n99ers"",
""description"": ""Three children are standing together against a blue background. The girl in the middle has long curly hair and is wearing a red and white striped shirt. The girl on the left is wearing a yellow dress. The boy on the right is wearing a pink shirt with blue stripes. The image is a meme with the caption '1 little, 2 little, 3 little n99ers'.""
}"
72638,/kaggle/input/facebook-hateful-meme-dataset/data/img/72638.png,0,only a few understand what it's like to be 19 and write your own will,"json
{
""caption_text"": ""only a few understand what it's like to be 19 and write your own will"",
""description"": ""Three soldiers in camouflage uniforms are kneeling on the ground, looking at a wooden box. The box contains a rifle and a pair of boots. The soldiers appear to be in a state of contemplation. Overlaying the image is a text that reads, 'only a few understand what it's like to be 19 and write your own will'.""
}"
3258,/kaggle/input/facebook-hateful-meme-dataset/data/img/03258.png,1,"i heard we can get free steroids in australia please help feed and house this poor, defenceless refugee. don't be racist and let me in!","json
{
""caption_text"": ""I heard we can get free steroids in australia. Please help feed and house this poor defenseless refugee. Don't be racist and let me in!"",
""description"": ""A meme featuring a man flexing his muscles and a police officer standing next to him. The meme is making a humorous commentary on the refugee crisis, suggesting that the man is a refugee and asking for help. The text is in white and is superimposed over the image.""
}"
18679,/kaggle/input/facebook-hateful-meme-dataset/data/img/18679.png,1,"racist grandmoth always treat the jewish kids well, or they will put the shini curse on you","json
{
""caption_text"": ""racist grandmother"",
""description"": ""A meme featuring a woman and a girl. The woman is wearing a gold necklace and is smiling. The girl is wearing a blue shirt. The meme contains text that reads 'racist grandmother always treat the jewish kids well, or they will put the shiniest curse on you'.""
}"
31604,/kaggle/input/facebook-hateful-meme-dataset/data/img/31604.png,1,healthcare for muslims,"json
{
""caption_text"": ""healthcare for muslims"",
""description"": ""The image features a meme with a black background. Dominating the center of the image is a large explosion, colored in shades of red and orange. The explosion is the main focus of the image, drawing the viewer's attention. 

Above the explosion, the phrase 'healthcare for muslims' is written in white text. The text is clear and legible, standing out against the dark background. The positioning of the text, directly above the explosion, suggests a connection between the two.

The overall layout of the image places the explosion and the text in a way that guides the viewer's eye from the top of the image to the bottom, following the line of the text. The use of color, contrast, and positioning all contribute to a powerful visual message.""
}"
1974,/kaggle/input/facebook-hateful-meme-dataset/data/img/01974.png,1,hiroshima hiroshima nagasaki everybody needs a friend,"json
{
""caption_text"": ""hiromina nagasaki"",
""description"": ""A meme with a man looking out a window. The top part of the meme has a red circle with the words 'hiromina nagasaki' written in white. The bottom part of the meme has the phrase 'everybody needs a friend' written in black. The man in the bottom part of the meme is looking out the window with a beard and glasses.""
}"
4263,/kaggle/input/facebook-hateful-meme-dataset/data/img/04263.png,1,holocaust jokes are offensive ann frankly aren't funny,"json
{
""caption_text"": ""holocaust jokes are offensive ann frankly aren't funny"",
""description"": ""A man with a black hat and beard is smiling. The background is a beige color. The man is wearing a black suit and a white shirt. The text in the image is in black and is in all caps. The text reads 'holocaust jokes are offensive ann frankly aren't funny'.""
}"
58649,/kaggle/input/facebook-hateful-meme-dataset/data/img/58649.png,1,i didn't choose the tranny life the tranny life choose me,"json
{
""caption_text"": ""I didn't choose the tranny life the tranny life chose me"",
""description"": ""A woman in a black crop top and blue jeans is taking a selfie in a bathroom mirror. She is holding a phone in her right hand and a hairbrush in her left. The mirror reflects her image and a coat hanging on a hook. The text in the image reads 'I didn't choose the tranny life the tranny life chose me'.""
}"
96071,/kaggle/input/facebook-hateful-meme-dataset/data/img/96071.png,0,you mean to tell me you have so much clean water that you shit in it,"json
{
""caption_text"": ""you mean to tell me you have so much clean water that you shit in it"",
""description"": ""The image is a meme featuring two people in a living room. The upper portion of the image shows a young boy with a serious expression on his face. The lower portion of the image shows a woman and a young girl sitting on a couch. The meme contains a text that reads 'you mean to tell me you have so much clean water that you shit in it'.""
}"
34915,/kaggle/input/facebook-hateful-meme-dataset/data/img/34915.png,1,just trying to do my part,"json
{
""caption_text"": ""just trying to do my part"",
""description"": ""A woman is holding a pink cup and a spoon, while a child is crying. The woman is trying to help the child, possibly by feeding them. The child's distress is evident in their crying. The image conveys a sense of care and responsibility, as the woman is trying to do her part in helping the child.""
}"
20134,/kaggle/input/facebook-hateful-meme-dataset/data/img/20134.png,0,bro u dont watch idubbbz? bro.... thats kinda cringe,"json
{
""caption_text"": ""bro u don't watch idubbbz? bro... that's kinda cringe"",
""description"": ""The image features a single, vibrant orange set against a stark white background. The orange, with its bright orange hue, is the central focus of the image. Above the orange, there's a text in black that reads 'bro u don't watch idubbbz? bro... that's kinda cringe'. The text seems to be a playful reference to a popular internet meme, possibly related to the 'idubbbz' character. The overall composition of the image suggests a light-hearted, humorous tone.""
}"
27438,/kaggle/input/facebook-hateful-meme-dataset/data/img/27438.png,1,you can kill muslims but you can't kill islam,"json
{
""caption_text"": ""A man praying with the caption 'you can kill muslims but you can't kill islam'"",
""description"": ""A man wearing a white robe and a white cap is praying on a red carpet. The background is dark. The caption above him reads 'you can kill muslims but you can't kill islam'.""
}"
2735,/kaggle/input/facebook-hateful-meme-dataset/data/img/02735.png,0,when each letter is a mental disorder,"json
{
""caption_text"": ""When each letter is a mental disorder"",
""description"": ""The image presents a close-up view of a white background, upon which a series of Scrabble tiles are scattered. The tiles spell out the word 'ANXIETY'. The tiles are arranged in a diagonal line, starting from the top left and ending at the bottom right of the image. The tiles are slightly tilted, adding a dynamic element to the composition. The word 'ANXIETY' is clearly visible, with each letter distinctly identifiable. The image seems to convey a message about mental health, specifically the concept of anxiety.""
}"
74310,/kaggle/input/facebook-hateful-meme-dataset/data/img/74310.png,0,shhhhhhh don't make this weird,"json
{
""caption_text"": ""A woman with a duct tape over her mouth and the words 'shhhh' above her head. Below her head, the words 'don't make this weird' are written."",
""description"": ""A woman with a duct tape over her mouth and the words 'shhhh' above her head. Below her head, the words 'don't make this weird' are written.""
}"
84907,/kaggle/input/facebook-hateful-meme-dataset/data/img/84907.png,0,i keep asking what lgbtq stands for. so many letters to remember,"json
{
""caption_text"": ""A meme with a husky and a puppy. The husky is saying 'keep asking what ligit stands for so many letters to remember'"",
""description"": ""A meme with a husky and a puppy. The husky is saying 'keep asking what ligit stands for so many letters to remember'.""
}"
58743,/kaggle/input/facebook-hateful-meme-dataset/data/img/58743.png,1,"i'm a parasite, also known as a zionist we zionists are a cancer unto the nations","json
{
""caption_text"": ""I'm a parasite, also known as a zionist. We zionists are a cancer unto the nations."",
""description"": ""A man with a beard and a white hat is smiling. The image is overlaid with text that reads, 'I'm a parasite, also known as a zionist. We zionists are a cancer unto the nations.' The man appears to be a zionist, as suggested by the text. The image seems to be a political statement, suggesting that zionists are a problem for the nations.""
}"
90125,/kaggle/input/facebook-hateful-meme-dataset/data/img/90125.png,1,message from the other side tell the muslims there's no 72 virgins left,"json
{
""caption_text"": ""Two women in bunny ears standing next to a man in a suit with a message from the other side that says 'tell the muslims there's no 72 virgins left'"",
""description"": ""This meme features two women dressed in bunny ears and a man in a suit. The man is holding a sign that reads 'message from the other side' and below it, there's a message that says 'tell the muslims there's no 72 virgins left'. The meme seems to be making a humorous commentary on the concept of the afterlife in Islamic beliefs.""
}"
79610,/kaggle/input/facebook-hateful-meme-dataset/data/img/79610.png,0,one does not simply walk into north korea,"json
{
""caption_text"": ""A meme featuring a photo of Donald Trump and Kim Jong Un. The meme is divided into three sections. The top section features a photo of Donald Trump. The middle section features a photo of Kim Jong Un. The bottom section features a photo of a crowd of people. The meme has a caption that reads 'one does not simply walk into north korea'.""
""description"": ""This meme is a humorous take on the phrase 'one does not simply walk into Mordor' from the movie 'The Lord of the Rings'. It features a photo of Donald Trump and Kim Jong Un, with the caption 'one does not simply walk into north korea'.""
}"
12035,/kaggle/input/facebook-hateful-meme-dataset/data/img/12035.png,0,i date crazy bikers with beards cause once you ride a beard and a harley you don't go back,"json
{
""caption_text"": ""i date crazy bikers with beards cause once you ride a beard and a harley you don't go back"",
""description"": ""A man with a beard and a bandana on his head is standing with his arms crossed. He is wearing a leather vest and a denim shirt. The caption above him reads, 'I date crazy bikers with beards cause once you ride a beard and a harley you don't go back'.""
}"
91708,/kaggle/input/facebook-hateful-meme-dataset/data/img/91708.png,0,when mohamed puts it inside,"json
{
""caption_text"": ""A man in a white robe smoking a hookah. The wall behind him is blue and has a yellow and blue striped rug. The man is sitting on a bench. The text in the image reads 'when mohamed puts it inside'.""
""description"": ""A man in a white robe is sitting on a bench, smoking a hookah. The wall behind him is blue and has a yellow and blue striped rug. The man is wearing sandals. The text in the image reads 'when mohamed puts it inside'.""
}"
96708,/kaggle/input/facebook-hateful-meme-dataset/data/img/96708.png,0,even casey anthony cared enough about her daughter to vaccinate her,"json
{
""caption_text"": ""Even Casey Anthony cared enough about her daughter to vaccinate her"",
""description"": ""The meme is a humorous juxtaposition of two photos. In the top photo, a young girl named Casey Anthony is seen holding a doll. The bottom photo shows a woman in a pink shirt and a police officer in a green shirt. The meme's caption humorously suggests that even Casey Anthony, who was famously acquitted of the murder of her young daughter, took the responsibility of vaccinating her daughter. The meme is a light-hearted commentary on the importance of vaccination.""
}"
4156,/kaggle/input/facebook-hateful-meme-dataset/data/img/04156.png,0,me after i take that first sip of mcdonald's sprite kwispy,"json
{
""caption_text"": ""me after i take that first sip of mcdonald's sprite"",
""description"": ""A meme featuring a man with a disfigured face, wearing a suit and tie. The man is smiling, and the background is black. The meme is captioned with the text 'me after i take that first sip of mcdonald's sprite'.""
}"
62537,/kaggle/input/facebook-hateful-meme-dataset/data/img/62537.png,0,charlie sheen after his tigers blood kicks in,"json
{
""caption_text"": ""charlie sheen after his tigers blood kicks in"",
""description"": ""A meme featuring a man's face with a surprised expression and a tiger's head above it. The text above the man's head reads 'charlie sheen after his tigers blood kicks in'.""
}"
43052,/kaggle/input/facebook-hateful-meme-dataset/data/img/43052.png,0,"ah, quit your screaming i washed my paws in the toilet bowl after i used the litterbox","json
{
""caption_text"": ""ah, quit your screaming i washed my paws in the toilet bowl after i used the litterbox."",
""description"": ""A cat with its tongue out and paws on a table. The cat is looking up at the camera with a humorous expression. The caption is a play on words, suggesting that the cat has been in the litter box and is now asking to be left alone.""
}"
87625,/kaggle/input/facebook-hateful-meme-dataset/data/img/87625.png,1,her: stop it! i'm trying to put a load in the dishwasher. him: yeah... me too!,"json
{
""caption_text"": ""her: stop it's trying to nut a load in the dishwasher. him: yeah... me too!"",
""description"": ""A man and a woman are in a kitchen, the man is holding the woman in his arms. The woman is smiling and the man is making a funny face. The text above them reads 'her: stop it's trying to nut a load in the dishwasher. him: yeah... me too!'. This meme is a play on words, using the phrase 'nut a load' as a pun. The man's funny face and the woman's smile suggest they are in a light-hearted and humorous situation.""
}"
87412,/kaggle/input/facebook-hateful-meme-dataset/data/img/87412.png,0,the military finally sent this man back to his family,"json
{
""caption_text"": ""the military finally sent this man back to his family."",
""description"": ""A man in a military uniform is hugging a woman in front of a house. The man is wearing a backpack with an American flag patch on it. The text in the image indicates that the man has been sent back to his family after being in the military.""
}"
61408,/kaggle/input/facebook-hateful-meme-dataset/data/img/61408.png,0,when you don't know who to call the police or the rspca,"json
{
""caption_text"": ""A man with a backpack is yelling at a monkey. The monkey is holding a banana. The man is saying 'when you don't know who to call the police or the rspca'"",
""description"": ""A meme featuring a man wearing a red plaid shirt and a backpack. The man appears to be in distress, yelling at a monkey. The monkey, holding a banana, seems to be the cause of the man's distress. The man's expression and the monkey's actions suggest a humorous situation. The text in the image reads 'when you don't know who to call the police or the rspca', indicating that the man is unsure who to call in this situation.""
}"
75680,/kaggle/input/facebook-hateful-meme-dataset/data/img/75680.png,1,vhen you are doing random stuff. and realise you left the oven on,"json
{
""caption_text"": ""A black and white photo of a man in a military uniform with a quote that reads, 'When you are doing random stuff. and, realise you left the oven on.'"",
""description"": ""The image is a black and white photograph of a man in a military uniform. He is wearing a hat and has a mustache. The man is looking to the left of the frame. Superimposed on the image is a quote in white text that reads, 'When you are doing random stuff. and, realise you left the oven on.' The quote seems to be a humorous commentary on the man's serious expression and military attire.""
}"
84609,/kaggle/input/facebook-hateful-meme-dataset/data/img/84609.png,0,you dumb muddafukka you,"json
{
""caption_text"": ""A man wearing a black hat and sunglasses smoking a cigar and saying 'mudd'a fucka you'"",
""description"": ""A man wearing a black hat and sunglasses is seen smoking a cigar and saying 'mudd'a fucka you'.""
}"
37548,/kaggle/input/facebook-hateful-meme-dataset/data/img/37548.png,0,i got some  down bitches i can call,"json
{
""caption_text"": ""I got some down bitches I can call"",
""description"": ""A man and a woman are standing on a street, with the man wearing a blue shirt and the woman wearing a black shirt. They are standing in front of a building with a glass window. The woman is leaning on the man, and they are both smiling. The man is holding a bicycle. The image also contains text that reads 'I got some down bitches I can call'.""
}"
17253,/kaggle/input/facebook-hateful-meme-dataset/data/img/17253.png,1,dishwasher for sale missing parts,"json
{
""caption_text"": ""A woman in a bikini holding a dishwasher for sale. Missing parts."",
""description"": ""A woman in a bikini is holding a dishwasher for sale. The dishwasher is missing parts.""
}"
74650,/kaggle/input/facebook-hateful-meme-dataset/data/img/74650.png,0,"dear ""mrs.imtoogoodtoanswermydms"" this will be the last dick pic i ever send your ass. it's been 6 months and still no nudes, don't deserve it. know you got my last dick pic, i put the filter on it perfect","json
{
""caption_text"": ""this will be the last dick pic i ever send your ass. it's been 6 months and still no nudes. don't deserve it. Know you got my last dick pic, i put the filter on it perfect"",
""description"": ""A meme featuring a man's face with a caption that reads 'this will be the last dick pic i ever send your ass. it's been 6 months and still no nudes. don't deserve it. Know you got my last dick pic, i put the filter on it perfect'. The meme is a play on words, suggesting that the man is sending a picture of his penis as a final act before stopping, and that the recipient has already received the picture. The meme is in black and white, with the man's face in the center of the image.""
}"
50124,/kaggle/input/facebook-hateful-meme-dataset/data/img/50124.png,1,"i think i've got a gas leak, i woke up this morning feeling all light headed and dizzy, so just to be on the safe side, i asked the neighbours if they could come suss it out for me, i figureed they'd know, being jewish and all.","json
{
""caption_text"": ""I think I've got a gas leak, I woke up this morning feeling all right headed and dizzy, so just to be on the safe side."",
""description"": ""A black and white photo of a man with curly hair and a mustache. The man is smiling and looking off to the side. The photo is overlaid with a caption that reads, 'I think I've got a gas leak, I woke up this morning feeling all right headed and dizzy, so just to be on the safe side.'""
}"
63548,/kaggle/input/facebook-hateful-meme-dataset/data/img/63548.png,0,we said we would never forget why are you voting them into our governement?,"json
{
""caption_text"": ""We said we would never forget why are you voting them into our government?"",
""description"": ""Two clowns are standing behind podiums with elephant and donkey symbols on them. They are asking a question about voting. The clowns are wearing suits and ties, and one of them is holding a sign that says 'we said we would never forget'.""
}"
52986,/kaggle/input/facebook-hateful-meme-dataset/data/img/52986.png,1,the most beautiful chimpanzee and above him is one uglyass retarded nibba who says dc is better than marvel,"json
{
""caption_text"": ""the most beautiful chimapanzee and above him is one ugliest retarded niba who says dc is better than marvel"",
""description"": ""The image is a meme featuring two distinct photos. The top photo showcases a young boy with a red beanie, standing against a blue background. The bottom photo is a close-up of a monkey's face, with the monkey appearing to be smiling. Overlaying these images is a text that reads, 'the most beautiful chimapanzee and above him is one ugliest retarded niba who says dc is better than marvel'.""
}"
59062,/kaggle/input/facebook-hateful-meme-dataset/data/img/59062.png,1,bitches are like stitches pick on them and they open up,"json
{
""caption_text"": ""bitches are like stitches pick on them and they open up"",
""description"": ""A man with long hair and a white shirt is sticking out his tongue. The background is a solid blue color. The text in the image is a play on words, suggesting that women are like stitches that can be picked on and then opened up.""
}"
84531,/kaggle/input/facebook-hateful-meme-dataset/data/img/84531.png,1,"the face they make when you've left the ""plantation"" and you no longer think like them","json
{
""caption_text"": ""the face they make when you've left the 'plantation' and you no longer think like them"",
""description"": ""A meme featuring a man with a furrowed brow and a serious expression. The background is a gradient of gray. The text in the image is in white and is arranged in a pyramid shape. The top of the pyramid reads 'the face they make when', followed by a blank space, and then 'when you've left the 'plantation' and you no longer think like them' at the bottom. The man's expression and the text suggest a sense of frustration or disappointment.""
}"
89450,/kaggle/input/facebook-hateful-meme-dataset/data/img/89450.png,1,nice tes content nigger,"json
{
""caption_text"": ""A man in a boat looking through binoculars with the words 'nice tes content nigger' written below him."",
""description"": ""The image depicts a cartoon man in a boat, holding binoculars and looking through them. The words 'nice tes content nigger' are written below him. The man appears to be the main subject of the image, and the binoculars suggest that he is observing something in the distance. The words 'nice tes content nigger' are written in a bold, black font and are located directly below the man. The overall tone of the image seems to be light-hearted and humorous, as suggested by the text. The man's position in the boat and the binoculars give the impression that he is actively engaged in observing something, while the text adds a humorous twist to the scene.""
}"
